N1,N2,OPERADOR
6012850000,6012851999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012852000,6012853499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012853500,6012853999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012854000,6012855999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012856000,6012856999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012857000,6012859999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012860000,6012867999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012868000,6012869999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012870000,6012870999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012871000,6012872999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012873000,6012876999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012877000,6012877999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012878000,6012878999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012879000,6012879999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012880000,6012884999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012885000,6012887399,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012887400,6012887499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012887500,6012887999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012888000,6012888999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012889000,6012889999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012890000,6012890999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012891000,6012891999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012892000,6012892999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012893000,6012893999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012894000,6012894999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012895000,6012895999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012896000,6012899999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012900000,6012900999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012901000,6012903999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012904000,6012909999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012910000,6012910999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012912000,6012913999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012914000,6012915999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012916000,6012918999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012919000,6012921999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012922000,6012929499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012929500,6012929999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012930000,6012945999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012946000,6012947999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012948000,6012949699,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012949700,6012952999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012953000,6012959999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012960000,6012961999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012963000,6012963999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012965000,6012973999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012974000,6012976999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012980000,6012981999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012982000,6012990999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012991000,6012992199,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012992200,6012997999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6012998000,6012999999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013000000,6013007999,COMUNICACION CELULAR S.A.
6013008000,6013009999,COMUNICACION CELULAR S.A.
6013010000,6013019999,COMUNICACION CELULAR S.A.
6013020000,6013035999,COMUNICACION CELULAR S.A.
6013036000,6013039999,COMUNICACION CELULAR S.A.
6013040000,6013054999,COMUNICACION CELULAR S.A.
6013055000,6013059999,COMUNICACION CELULAR S.A.
6013060000,6013064999,COMUNICACION CELULAR S.A.
6013065000,6013069999,COMUNICACION CELULAR S.A.
6013070000,6013085999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013086000,6013089999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013090000,6013094999,COMUNICACION CELULAR S.A.
6013095000,6013098199,COMUNICACION CELULAR S.A.
6013098200,6013099999,COMUNICACION CELULAR S.A.
6013100000,6013109999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013110000,6013116999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013117000,6013125999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013126000,6013129999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013130000,6013159599,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013159600,6013162999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013163000,6013165999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013167000,6013188999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013190000,6013192999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013198000,6013199999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013200000,6013245999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013247000,6013249999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013250000,6013252999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013254000,6013259999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013260000,6013283999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013285000,6013299999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013300000,6013305999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013307000,6013309999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013311000,6013311999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013313000,6013314999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013320000,6013325999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013328000,6013328999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013330000,6013332999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013333000,6013358999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013360000,6013389999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013390000,6013390999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013393000,6013395999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013397000,6013399999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013400000,6013412999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013413000,6013419999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013420000,6013431999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013432000,6013432999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013433000,6013438999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013440000,6013448999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013450000,6013469999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013470000,6013472699,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013472700,6013479999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013480000,6013492999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013493000,6013493799,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013493800,6013499999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013500000,6013514999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013515000,6013516599,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013516600,6013523499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013523500,6013525999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013526000,6013526599,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013526600,6013526999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013527000,6013527999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013529000,6013532999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013534000,6013538999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013539000,6013539999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013540000,6013540999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013541000,6013552999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013553000,6013554999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013555000,6013562999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013563000,6013569999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013570000,6013573999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013575000,6013599999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013600000,6013600499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013600500,6013607999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013608000,6013609999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013610000,6013629999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013630000,6013634999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013635000,6013636999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013637000,6013639999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013640000,6013649999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013650000,6013654999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013655000,6013656499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013656500,6013661999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013662000,6013662999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013663000,6013670999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013671000,6013673999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013674000,6013674999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013675000,6013676999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013677000,6013679999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013680000,6013688999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013689000,6013689999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013690000,6013691999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013692000,6013692999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013693000,6013694299,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013694300,6013699999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013700000,6013739999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013740000,6013749999,UNE EPM TELECOMUNICACIONES S.A.
6013750000,6013756999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013759000,6013779999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013781000,6013799999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013800000,6013806999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013808000,6013837999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013838000,6013839999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013840000,6013849999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6013860000,6013877999,COMUNICACION CELULAR S.A.
6013878000,6013879999,COMUNICACION CELULAR S.A.
6013880000,6013889999,COMUNICACION CELULAR S.A.
6013890000,6013890799,COMUNICACION CELULAR S.A.
6013900000,6013909999,COMUNICACION CELULAR S.A.
6013910000,6013916999,COMUNICACION CELULAR S.A.
6013917000,6013919999,COMUNICACION CELULAR S.A.
6013920000,6013920999,COMUNICACION CELULAR S.A.
6013921000,6013921999,COMUNICACION CELULAR S.A.
6013922000,6013934999,COMUNICACION CELULAR S.A.
6013935000,6013939999,COMUNICACION CELULAR S.A.
6013940100,6013949999,COMUNICACION CELULAR S.A.
6013970000,6013979999,UNE EPM TELECOMUNICACIONES S.A.
6014000000,6014009999,UNE EPM TELECOMUNICACIONES S.A.
6014010000,6014029199,UNE EPM TELECOMUNICACIONES S.A.
6014029200,6014039999,UNE EPM TELECOMUNICACIONES S.A.
6014040000,6014049999,UNE EPM TELECOMUNICACIONES S.A.
6014050000,6014099999,UNE EPM TELECOMUNICACIONES S.A.
6014100000,6014110999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014111000,6014129999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014130000,6014139999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014140000,6014145999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014146000,6014148999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014150000,6014156999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014157000,6014169999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014170000,6014177999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014178000,6014179999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014180000,6014181999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014182000,6014199999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014200000,6014203999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014204000,6014208999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014210000,6014219999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014220000,6014224999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014225000,6014226999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014227000,6014232999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014233000,6014237999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014238000,6014238999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014239000,6014239999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014240000,6014242499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014242500,6014248999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014249000,6014249999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014250000,6014251499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014251500,6014252599,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014252600,6014256999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014257000,6014259999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014260000,6014266999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014268000,6014269999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014270000,6014270999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014271000,6014273999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014275000,6014277999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014278000,6014281999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014282000,6014283999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014284000,6014285399,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014285400,6014286999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014287000,6014289999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014290000,6014291999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014292000,6014292999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014294000,6014294999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014295000,6014298999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014299000,6014299999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014300000,6014309999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014310000,6014311999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014312000,6014313999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014314000,6014315999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014316000,6014317999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014318000,6014319999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014320000,6014329999,UNE EPM TELECOMUNICACIONES S.A.
6014330000,6014336999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014337000,6014339999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014340000,6014349999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014350000,6014360999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014361000,6014362999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014363000,6014363999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014364000,6014368499,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014368500,6014368999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014370000,6014372999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014373000,6014373999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014375000,6014379999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014380000,6014383799,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014383800,6014386999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014387000,6014388999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014390000,6014391999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014393000,6014395999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014396000,6014397999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014398000,6014399999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014400000,6014404999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014405000,6014418999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014420000,6014429999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014430000,6014439999,UNE EPM TELECOMUNICACIONES S.A.
6014440000,6014443999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014444000,6014447999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014449000,6014449999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014450000,6014459999,COMUNICACION CELULAR S.A.
6014460000,6014468999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014470000,6014499999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014500000,6014516999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014517000,6014517999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014518000,6014528999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014530000,6014549999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014550000,6014559999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014560000,6014569999,COMUNICACION CELULAR S.A.
6014570000,6014578999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6014580000,6014643999,COMUNICACION CELULAR S.A.
6014644000,6014698799,COMUNICACION CELULAR S.A.
6014699500,6014699899,COMUNICACION CELULAR S.A.
6014700000,6014749999,COMUNICACION CELULAR S.A.
6014750000,6014799999,COMUNICACION CELULAR S.A.
6014800000,6014801099,UNE EPM TELECOMUNICACIONES S.A.
6014801100,6014809999,UNE EPM TELECOMUNICACIONES S.A.
6014810000,6014836799,UNE EPM TELECOMUNICACIONES S.A.
6014836800,6014839999,UNE EPM TELECOMUNICACIONES S.A.
6014840000,6014849999,UNE EPM TELECOMUNICACIONES S.A.
6014850000,6014859999,UNE EPM TELECOMUNICACIONES S.A.
6014860000,6014866399,UNE EPM TELECOMUNICACIONES S.A.
6014866400,6014949999,UNE EPM TELECOMUNICACIONES S.A.
6014951000,6014953999,COMUNICACION CELULAR S.A.
6014954000,6014954999,SISTEMAS SATELITALES DE COLOMBIA S.A  ESP
6014955000,6014957499,ARIA TEL SAS E S P
6014957500,6014979999,COMUNICACION CELULAR S.A.
6014990000,6014999999,CONECTA MUNDO BPO S.A.S.
6015000000,6015004999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015005000,6015009999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015010000,6015011399,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015011400,6015016999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015017000,6015025999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015026000,6015049999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015050000,6015080999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015082000,6015082999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015084000,6015085099,NODO PACIFICO S.A.S E.S.P
6015085200,6015085999,NODO PACIFICO S.A.S E.S.P
6015086100,6015089899,NODO PACIFICO S.A.S E.S.P
6015100000,6015109999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015110000,6015112999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015113000,6015116999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015117000,6015117999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015118000,6015119999,COMUNICACION CELULAR S.A.
6015120000,6015120999,COMUNICACION CELULAR S.A.
6015121000,6015121999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015122000,6015128999,COMUNICACION CELULAR S.A.
6015129000,6015147999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015148000,6015149999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015150000,6015199999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015200000,6015249999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015250000,6015254999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015255000,6015259999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015260000,6015263999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015264000,6015269999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015270000,6015279999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015280000,6015285999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015286000,6015289999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015290000,6015291999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015292000,6015293999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015294000,6015409999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015410000,6015479999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015480000,6015499999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015500000,6015502999,GIGA FIBRA SAS
6015505000,6015505199,TELSOCOMM COLOMBIA S.A.S
6015510000,6015519999,COMUNICACION CELULAR S.A.
6015520000,6015529999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015550000,6015550999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015551000,6015554999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015555000,6015559999,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP
6015600000,6015601999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015602000,6015602999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015603000,6015609999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015610000,6015618999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015619000,6015619999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015620000,6015621999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015622000,6015625999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015626000,6015629999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015630000,6015630999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015631000,6015631999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015632000,6015633999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015634000,6015635999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015636000,6015639999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015640000,6015641999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
6015642000,6015642999,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.
